,pv_measurement
2023-05-08 09:00:00,415.07588525256557
2023-05-08 10:00:00,662.0765624999999
2023-05-08 11:00:00,535.0734375
2023-05-08 12:00:00,460.0336977525657
2023-05-08 13:00:00,474.91406249999994
2023-05-08 14:00:00,484.40156249999995
2023-05-08 15:00:00,388.125
2023-05-08 16:00:00,300.03994775256564
2023-05-08 17:00:00,188.56182275256566
2023-05-08 18:00:00,89.26875000000001
2023-05-08 19:00:00,31.58906250000001
2023-05-08 20:00:00,3.989062500000003
2023-05-08 21:00:00,0.0
2023-05-08 22:00:00,0.0
2023-05-08 23:00:00,0.0
2023-05-09 00:00:00,0.0
2023-05-09 01:00:00,0.9703125000000057
2023-05-09 02:00:00,16.818749999999994
2023-05-09 03:00:00,39.88838525256564
2023-05-09 04:00:00,56.52670117008751
2023-05-09 05:00:00,97.06644091752187
2023-05-09 06:00:00,120.63994775256563
2023-05-09 07:00:00,208.83057275256564
2023-05-09 08:00:00,342.5180727525656
2023-05-09 09:00:00,405.1571352525656
2023-05-09 10:00:00,351.6821352525657
2023-05-09 11:00:00,324.62119775256565
2023-05-09 12:00:00,416.1540102525656
2023-05-09 13:00:00,428.8758852525656
2023-05-09 14:00:00,371.51963525256565
2023-05-09 15:00:00,335.4024477525656
2023-05-09 16:00:00,188.77744775256562
2023-05-09 17:00:00,145.9032636700875
2023-05-09 18:00:00,73.56331591752188
2023-05-09 19:00:00,47.86651025256563
2023-05-09 20:00:00,33.6375
2023-05-09 21:00:00,1.2937500000000028
2023-05-09 22:00:00,0.0
2023-05-09 23:00:00,0.0
2023-05-10 00:00:00,0.0
2023-05-10 01:00:00,0.32343749999999716
2023-05-10 02:00:00,7.439062500000006
2023-05-10 03:00:00,32.559375
2023-05-10 04:00:00,50.66963525256564
2023-05-10 05:00:00,130.453125
2023-05-10 06:00:00,256.08763867008753
2023-05-10 07:00:00,377.5571352525657
2023-05-10 08:00:00,457.12276025256557
2023-05-10 09:00:00,393.94463525256566
2023-05-10 10:00:00,400.5211977525656
2023-05-10 11:00:00,459.2790102525656
2023-05-10 12:00:00,520.4086977525657
2023-05-10 13:00:00,484.18369775256565
2023-05-10 14:00:00,410.7633852525656
2023-05-10 15:00:00,322.3571352525656
2023-05-10 16:00:00,239.2688886700875
2023-05-10 17:00:00,162.50862841752186
2023-05-10 18:00:00,85.85394091752187
2023-05-10 19:00:00,46.14151025256564
2023-05-10 20:00:00,23.610937500000006
2023-05-10 21:00:00,2.910937500000003
2023-05-10 22:00:00,0.0
2023-05-10 23:00:00,0.0
2023-05-11 00:00:00,0.0
2023-05-11 01:00:00,3.557812499999997
2023-05-11 02:00:00,18.759375000000006
2023-05-11 03:00:00,37.73437499999999
2023-05-11 04:00:00,60.62357617008752
2023-05-11 05:00:00,165.41956591752188
2023-05-11 06:00:00,271.46963525256564
2023-05-11 07:00:00,333.0305727525656
2023-05-11 08:00:00,332.0602602525656
2023-05-11 09:00:00,357.2883852525656
2023-05-11 10:00:00,395.1305727525656
2023-05-11 11:00:00,455.18213525256556
2023-05-11 12:00:00,450.97744775256564
2023-05-11 13:00:00,407.5290102525656
2023-05-11 14:00:00,297.48763867008756
2023-05-11 15:00:00,205.52581591752187
2023-05-11 16:00:00,95.84531249999999
2023-05-11 17:00:00,70.65237841752187
2023-05-11 18:00:00,54.876562500000006
2023-05-11 19:00:00,31.589062499999997
2023-05-11 20:00:00,5.282812500000006
2023-05-11 21:00:00,5.174999999999997
2023-05-11 22:00:00,6.900000000000006
2023-05-11 23:00:00,6.900000000000006
2023-05-12 00:00:00,6.900000000000006
2023-05-12 01:00:00,6.900000000000006
2023-05-12 02:00:00,27.27656250000001
2023-05-12 03:00:00,41.93906249999999
2023-05-12 04:00:00,55.34076367008751
2023-05-12 05:00:00,72.3421875
2023-05-12 06:00:00,151.72513867008752
2023-05-12 07:00:00,291.3071352525656
2023-05-12 08:00:00,310.4977602525656
2023-05-12 09:00:00,288.6118227525656
2023-05-12 10:00:00,274.7040102525656
2023-05-12 11:00:00,210.01651025256564
2023-05-12 12:00:00,308.9883852525656
2023-05-12 13:00:00,364.1883852525656
2023-05-12 14:00:00,357.39619775256557
2023-05-12 15:00:00,292.81651025256565
2023-05-12 16:00:00,243.86963525256564
2023-05-12 17:00:00,166.2820659175219
2023-05-12 18:00:00,59.54545117008751
2023-05-12 19:00:00,30.618750000000006
2023-05-12 20:00:00,5.390625
2023-05-12 21:00:00,0.0
2023-05-12 22:00:00,0.0
2023-05-12 23:00:00,0.0
2023-05-13 00:00:00,0.0
2023-05-13 01:00:00,0.0
2023-05-13 02:00:00,9.379687500000003
2023-05-13 03:00:00,17.681250000000006
2023-05-13 04:00:00,53.72581591752187
2023-05-13 05:00:00,98.109375
2023-05-13 06:00:00,124.01956591752189
2023-05-13 07:00:00,169.19076367008753
2023-05-13 08:00:00,192.22744775256564
2023-05-13 09:00:00,211.41807275256565
2023-05-13 10:00:00,223.16963525256563
2023-05-13 11:00:00,305.6461977525656
2023-05-13 12:00:00,282.7899477525656
2023-05-13 13:00:00,282.1430727525657
2023-05-13 14:00:00,256.48369775256566
2023-05-13 15:00:00,240.09619775256564
2023-05-13 16:00:00,215.19151025256562
2023-05-13 17:00:00,171.13138867008752
2023-05-13 18:00:00,81.97269091752187
2023-05-13 19:00:00,36.65625
2023-05-13 20:00:00,12.829687500000006
2023-05-13 21:00:00,2.5875000000000057
2023-05-13 22:00:00,0.0
2023-05-13 23:00:00,0.0
2023-05-14 00:00:00,0.0
2023-05-14 01:00:00,36.33057275256564
2023-05-14 02:00:00,36.33057275256564
2023-05-14 03:00:00,41.28994775256564
2023-05-14 04:00:00,57.49925341752188
2023-05-14 05:00:00,121.97112841752188
2023-05-14 06:00:00,181.12276025256563
2023-05-14 07:00:00,263.38369775256564
2023-05-14 08:00:00,266.40244775256565
2023-05-14 09:00:00,367.9618227525656
2023-05-14 10:00:00,442.67588525256565
2023-05-14 11:00:00,435.2368227525656
2023-05-14 12:00:00,455.9368227525656
2023-05-14 13:00:00,490.9758852525656
2023-05-14 14:00:00,366.4524477525656
2023-05-14 15:00:00,337.34307275256566
2023-05-14 16:00:00,292.49307275256564
2023-05-14 17:00:00,152.6954511700875
2023-05-14 18:00:00,105.15237841752187
2023-05-14 19:00:00,54.37045117008751
2023-05-14 20:00:00,42.583697752565634
2023-05-14 21:00:00,37.62432275256563
2023-05-14 22:00:00,36.33057275256564
2023-05-14 23:00:00,36.33057275256564
2023-05-15 00:00:00,36.33057275256564
2023-05-15 01:00:00,36.33057275256564
2023-05-15 02:00:00,36.43838525256564
2023-05-15 03:00:00,39.67276025256564
2023-05-15 04:00:00,48.44076367008751
2023-05-15 05:00:00,62.02737841752188
2023-05-15 06:00:00,104.14687500000001
2023-05-15 07:00:00,121.53987841752189
2023-05-15 08:00:00,174.90706591752186
2023-05-15 09:00:00,261.6938886700875
2023-05-15 10:00:00,435.23682275256556
2023-05-15 11:00:00,424.2399477525656
2023-05-15 12:00:00,366.7758852525657
2023-05-15 13:00:00,344.1352602525657
2023-05-15 14:00:00,311.4680727525656
2023-05-15 15:00:00,302.19619775256564
2023-05-15 16:00:00,159.99151025256566
2023-05-15 17:00:00,118.62894091752187
2023-05-15 18:00:00,67.95706591752187
2023-05-15 19:00:00,51.42432275256564
2023-05-15 20:00:00,33.637499999999996
2023-05-15 21:00:00,6.792187499999997
2023-05-15 22:00:00,0.0
2023-05-15 23:00:00,0.0
2023-05-16 00:00:00,0.0
2023-05-16 01:00:00,0.0
2023-05-16 02:00:00,2.6953125
2023-05-16 03:00:00,17.896874999999994
2023-05-16 04:00:00,43.122760252565634
2023-05-16 05:00:00,48.548576170087514
2023-05-16 06:00:00,78.95394091752189
2023-05-16 07:00:00,199.56093749999997
2023-05-16 08:00:00,259.64545117008754
2023-05-16 09:00:00,344.2430727525657
2023-05-16 10:00:00,381.4383852525657
2023-05-16 11:00:00,367.5305727525656
2023-05-16 12:00:00,309.9586977525656
2023-05-16 13:00:00,264.56963525256566
2023-05-16 14:00:00,241.6055727525656
2023-05-16 15:00:00,222.5227602525656
2023-05-16 16:00:00,214.22119775256567
2023-05-16 17:00:00,161.8595136700875
2023-05-16 18:00:00,77.66019091752187
2023-05-16 19:00:00,44.203125
2023-05-16 20:00:00,20.053124999999994
2023-05-16 21:00:00,3.234375
2023-05-16 22:00:00,0.0
2023-05-16 23:00:00,0.0
2023-05-17 00:00:00,0.0
2023-05-17 01:00:00,0.32343749999999716
2023-05-17 02:00:00,7.654687499999994
2023-05-17 03:00:00,25.443749999999994
2023-05-17 04:00:00,48.44076367008751
2023-05-17 05:00:00,48.548576170087514
2023-05-17 06:00:00,59.65550341752188
2023-05-17 07:00:00,82.58437499999998
2023-05-17 08:00:00,125.9601909175219
2023-05-17 09:00:00,187.84456591752186
2023-05-17 10:00:00,285.6305034175219
2023-05-17 11:00:00,335.43987841752187
2023-05-17 12:00:00,400.12737841752187
2023-05-17 13:00:00,447.77826367008754
2023-05-17 14:00:00,381.33057275256556
2023-05-17 15:00:00,328.1063886700875
2023-05-17 16:00:00,233.98607617008753
2023-05-17 17:00:00,135.8789409175219
2023-05-17 18:00:00,84.88362841752189
2023-05-17 19:00:00,54.90951367008751
2023-05-17 20:00:00,41.613385252565635
2023-05-17 21:00:00,15.6328125
2023-05-17 22:00:00,0.32343749999999716
2023-05-17 23:00:00,0.0
2023-05-18 00:00:00,0.0
2023-05-18 01:00:00,0.0
2023-05-18 02:00:00,8.193749999999994
2023-05-18 03:00:00,12.829687500000006
2023-05-18 04:00:00,56.060260252565634
2023-05-18 05:00:00,63.85795117008752
2023-05-18 06:00:00,117.946875
2023-05-18 07:00:00,157.9782636700875
2023-05-18 08:00:00,204.41026025256565
2023-05-18 09:00:00,251.41651025256562
2023-05-18 10:00:00,322.35713525256557
2023-05-18 11:00:00,332.5993227525656
2023-05-18 12:00:00,415.1836977525656
2023-05-18 13:00:00,450.6540102525656
2023-05-18 14:00:00,376.3711977525656
2023-05-18 15:00:00,311.46807275256566
2023-05-18 16:00:00,200.1329511700875
2023-05-18 17:00:00,106.95000000000002
2023-05-18 18:00:00,61.37826367008751
2023-05-18 19:00:00,50.45401025256564
2023-05-18 20:00:00,38.8125
2023-05-18 21:00:00,8.732812499999994
2023-05-18 22:00:00,0.0
2023-05-18 23:00:00,0.0
2023-05-19 00:00:00,0.0
2023-05-19 01:00:00,0.0
2023-05-19 02:00:00,1.8328125000000028
2023-05-19 03:00:00,21.23906249999999
2023-05-19 04:00:00,48.94463525256563
2023-05-19 05:00:00,91.67581591752187
2023-05-19 06:00:00,198.84144091752188
2023-05-19 07:00:00,215.87357617008752
2023-05-19 08:00:00,329.6883852525656
2023-05-19 09:00:00,385.53526025256554
2023-05-19 10:00:00,482.13526025256556
2023-05-19 11:00:00,547.7930727525656
2023-05-19 12:00:00,555.7711977525656
2023-05-19 13:00:00,472.1086977525656
2023-05-19 14:00:00,406.66651025256556
2023-05-19 15:00:00,338.5290102525657
2023-05-19 16:00:00,277.8305727525656
2023-05-19 17:00:00,164.19619775256564
2023-05-19 18:00:00,121.86331591752189
2023-05-19 19:00:00,63.96576367008751
2023-05-19 20:00:00,39.890625
2023-05-19 21:00:00,13.153125000000003
2023-05-19 22:00:00,0.0
2023-05-19 23:00:00,0.0
2023-05-20 00:00:00,0.0
2023-05-20 01:00:00,0.0
2023-05-20 02:00:00,8.732812499999994
2023-05-20 03:00:00,34.8234375
2023-05-20 04:00:00,57.46182275256564
2023-05-20 05:00:00,96.52737841752187
2023-05-20 06:00:00,148.56338525256564
2023-05-20 07:00:00,292.6008852525656
2023-05-20 08:00:00,348.87901025256565
2023-05-20 09:00:00,435.2368227525656
2023-05-20 10:00:00,486.6633852525656
2023-05-20 11:00:00,400.84463525256564
2023-05-20 12:00:00,367.31494775256556
2023-05-20 13:00:00,361.9243227525656
2023-05-20 14:00:00,363.0024477525656
2023-05-20 15:00:00,264.03057275256566
2023-05-20 16:00:00,174.65401025256563
2023-05-20 17:00:00,145.47425341752188
2023-05-20 18:00:00,86.50081591752189
2023-05-20 19:00:00,55.30557275256564
2023-05-20 20:00:00,36.548437500000006
2023-05-20 21:00:00,8.732812499999994
2023-05-20 22:00:00,0.0
2023-05-20 23:00:00,0.0
2023-05-21 00:00:00,0.0
2023-05-21 01:00:00,0.0
2023-05-21 02:00:00,10.996875000000003
2023-05-21 03:00:00,44.09307275256563
2023-05-21 04:00:00,61.7765625
2023-05-21 05:00:00,110.86644091752187
2023-05-21 06:00:00,157.40401025256563
2023-05-21 07:00:00,164.41182275256563
2023-05-21 08:00:00,156.7923261700875
2023-05-21 09:00:00,148.81644091752187
2023-05-21 10:00:00,191.0789409175219
2023-05-21 11:00:00,259.7532636700875
2023-05-21 12:00:00,335.4024477525656
2023-05-21 13:00:00,331.62901025256565
2023-05-21 14:00:00,294.14545117008754
2023-05-21 15:00:00,223.2048261700875
2023-05-21 16:00:00,200.45862841752188
2023-05-21 17:00:00,160.96406249999998
2023-05-21 18:00:00,69.25081591752188
2023-05-21 19:00:00,51.56732617008751
2023-05-21 20:00:00,39.996197752565635
2023-05-21 21:00:00,11.104687499999997
2023-05-21 22:00:00,0.32343749999999716
2023-05-21 23:00:00,0.0
2023-05-22 00:00:00,0.0
2023-05-22 01:00:00,0.0
2023-05-22 02:00:00,2.5875000000000057
2023-05-22 03:00:00,21.0234375
2023-05-22 04:00:00,66.01644091752188
2023-05-22 05:00:00,137.92737841752188
2023-05-22 06:00:00,204.33763867008753
2023-05-22 07:00:00,295.0805727525657
2023-05-22 08:00:00,375.9399477525656
2023-05-22 09:00:00,396.8555727525656
2023-05-22 10:00:00,422.19151025256565
2023-05-22 11:00:00,485.90869775256556
2023-05-22 12:00:00,494.7493227525656
2023-05-22 13:00:00,452.48682275256556
2023-05-22 14:00:00,369.0399477525657
2023-05-22 15:00:00,291.5227602525656
2023-05-22 16:00:00,225.90013867008753
2023-05-22 17:00:00,146.8735761700875
2023-05-22 18:00:00,92.86175341752188
2023-05-22 19:00:00,59.87112841752189
2023-05-22 20:00:00,43.87744775256564
2023-05-22 21:00:00,16.387500000000003
2023-05-22 22:00:00,0.6468749999999943
2023-05-22 23:00:00,0.0
2023-05-23 00:00:00,0.0
2023-05-23 01:00:00,36.33057275256564
2023-05-23 02:00:00,38.48682275256564
2023-05-23 03:00:00,46.24932275256564
2023-05-23 04:00:00,55.125138670087516
2023-05-23 05:00:00,103.06875000000001
2023-05-23 06:00:00,130.45088525256563
2023-05-23 07:00:00,188.66963525256563
2023-05-23 08:00:00,249.36807275256564
2023-05-23 09:00:00,262.08994775256565
2023-05-23 10:00:00,372.59776025256565
2023-05-23 11:00:00,512.9696352525656
2023-05-23 12:00:00,492.0540102525656
2023-05-23 13:00:00,367.8540102525657
2023-05-23 14:00:00,350.8196352525656
2023-05-23 15:00:00,326.6696352525656
2023-05-23 16:00:00,277.5071352525656
2023-05-23 17:00:00,218.0320659175219
2023-05-23 18:00:00,133.040625
2023-05-23 19:00:00,60.30013867008751
2023-05-23 20:00:00,46.03369775256564
2023-05-23 21:00:00,40.10401025256564
2023-05-23 22:00:00,36.33057275256564
2023-05-23 23:00:00,36.33057275256564
2023-05-24 00:00:00,36.33057275256564
2023-05-24 01:00:00,36.33057275256564
2023-05-24 02:00:00,37.73213525256564
2023-05-24 03:00:00,48.51338525256564
2023-05-24 04:00:00,67.63138867008752
2023-05-24 05:00:00,132.39375
2023-05-24 06:00:00,217.0595136700875
2023-05-24 07:00:00,239.88057275256566
2023-05-24 08:00:00,269.63682275256565
2023-05-24 09:00:00,383.91807275256565
2023-05-24 10:00:00,318.9071352525657
2023-05-24 11:00:00,270.39151025256564
2023-05-24 12:00:00,344.02744775256565
2023-05-24 13:00:00,361.27744775256565
2023-05-24 14:00:00,365.4821352525656
2023-05-24 15:00:00,371.0883852525657
2023-05-24 16:00:00,344.3508852525657
2023-05-24 17:00:00,249.26026025256564
2023-05-24 18:00:00,161.10482617008753
2023-05-24 19:00:00,70.65237841752187
2023-05-24 20:00:00,43.12276025256564
2023-05-24 21:00:00,38.16338525256563
2023-05-24 22:00:00,36.33057275256564
2023-05-24 23:00:00,36.33057275256564
2023-05-25 00:00:00,36.33057275256564
2023-05-25 01:00:00,36.33057275256564
2023-05-25 02:00:00,37.300885252565635
2023-05-25 03:00:00,44.308697752565635
2023-05-25 04:00:00,51.890763670087516
2023-05-25 05:00:00,109.5375
2023-05-25 06:00:00,223.53050341752189
2023-05-25 07:00:00,257.0579511700875
2023-05-25 08:00:00,341.65557275256566
2023-05-25 09:00:00,333.1383852525656
2023-05-25 10:00:00,471.4618227525656
2023-05-25 11:00:00,514.3711977525656
2023-05-25 12:00:00,503.2665102525656
2023-05-25 13:00:00,431.35557275256565
2023-05-25 14:00:00,302.0883852525657
2023-05-25 15:00:00,220.5095136700875
2023-05-25 16:00:00,202.1813886700875
2023-05-25 17:00:00,135.6610761700875
2023-05-25 18:00:00,63.53675341752188
2023-05-25 19:00:00,45.386822752565635
2023-05-25 20:00:00,14.5546875
2023-05-25 21:00:00,2.6953125
2023-05-25 22:00:00,0.0
2023-05-25 23:00:00,0.0
2023-05-26 00:00:00,0.0
2023-05-26 01:00:00,0.0
2023-05-26 02:00:00,4.204687500000006
2023-05-26 03:00:00,34.823437500000004
2023-05-26 04:00:00,56.52670117008751
2023-05-26 05:00:00,121.61250000000001
2023-05-26 06:00:00,246.24151025256566
2023-05-26 07:00:00,352.8680727525656
2023-05-26 08:00:00,462.8368227525656
2023-05-26 09:00:00,518.2524477525656
2023-05-26 10:00:00,604.3946352525656
2023-05-26 11:00:00,644.3930727525656
2023-05-26 12:00:00,632.3180727525655
2023-05-26 13:00:00,566.8758852525657
2023-05-26 14:00:00,508.44151025256565
2023-05-26 15:00:00,396.6399477525656
2023-05-26 16:00:00,262.7368227525656
2023-05-26 17:00:00,166.81888867008752
2023-05-26 18:00:00,124.23519091752188
2023-05-26 19:00:00,67.41576367008751
2023-05-26 20:00:00,43.44619775256564
2023-05-26 21:00:00,20.376562500000006
2023-05-26 22:00:00,0.9703125000000057
2023-05-26 23:00:00,0.0
2023-05-27 00:00:00,0.0
2023-05-27 01:00:00,0.9703125000000057
2023-05-27 02:00:00,10.134375000000006
2023-05-27 03:00:00,40.64531250000001
2023-05-27 04:00:00,65.44218750000002
2023-05-27 05:00:00,135.6610761700875
2023-05-27 06:00:00,227.58994775256565
2023-05-27 07:00:00,281.28057275256566
2023-05-27 08:00:00,357.6118227525656
2023-05-27 09:00:00,388.01494775256566
2023-05-27 10:00:00,274.8118227525656
2023-05-27 11:00:00,288.8274477525656
2023-05-27 12:00:00,379.28213525256564
2023-05-27 13:00:00,392.86651025256566
2023-05-27 14:00:00,381.76182275256565
2023-05-27 15:00:00,333.6774477525656
2023-05-27 16:00:00,225.97276025256565
2023-05-27 17:00:00,167.10713525256563
2023-05-27 18:00:00,112.2680034175219
2023-05-27 19:00:00,73.77894091752187
2023-05-27 20:00:00,44.308697752565635
2023-05-27 21:00:00,21.346874999999997
2023-05-27 22:00:00,0.6468749999999943
2023-05-27 23:00:00,0.0
2023-05-28 00:00:00,0.0
2023-05-28 01:00:00,0.6468749999999943
2023-05-28 02:00:00,11.104687499999997
2023-05-28 03:00:00,36.00937499999999
2023-05-28 04:00:00,60.19232617008751
2023-05-28 05:00:00,144.39612841752188
2023-05-28 06:00:00,230.1048261700875
2023-05-28 07:00:00,364.94307275256557
2023-05-28 08:00:00,472.4321352525657
2023-05-28 09:00:00,564.1805727525656
2023-05-28 10:00:00,566.0133852525655
2023-05-28 11:00:00,534.9633852525656
2023-05-28 12:00:00,431.4633852525657
2023-05-28 13:00:00,367.4227602525656
2023-05-28 14:00:00,295.83526025256566
2023-05-28 15:00:00,266.2242534175219
2023-05-28 16:00:00,225.0398784175219
2023-05-28 17:00:00,145.1508159175219
2023-05-28 18:00:00,75.61175341752187
2023-05-28 19:00:00,55.556388670087514
2023-05-28 20:00:00,41.39776025256564
2023-05-28 21:00:00,14.985937500000006
2023-05-28 22:00:00,0.32343749999999716
2023-05-28 23:00:00,0.0
2023-05-29 00:00:00,0.0
2023-05-29 01:00:00,0.0
2023-05-29 02:00:00,7.223437500000003
2023-05-29 03:00:00,36.76406250000001
2023-05-29 04:00:00,55.34076367008751
2023-05-29 05:00:00,89.73519091752189
2023-05-29 06:00:00,137.6765625
2023-05-29 07:00:00,194.5267011700875
2023-05-29 08:00:00,222.5227602525656
2023-05-29 09:00:00,254.43526025256563
2023-05-29 10:00:00,373.4602602525656
2023-05-29 11:00:00,433.51182275256554
2023-05-29 12:00:00,447.3118227525656
2023-05-29 13:00:00,487.5258852525656
2023-05-29 14:00:00,455.93682275256555
2023-05-29 15:00:00,385.1040102525656
2023-05-29 16:00:00,268.88213525256566
2023-05-29 17:00:00,243.76182275256565
2023-05-29 18:00:00,150.64701367008752
2023-05-29 19:00:00,74.42581591752187
